tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,player_id,player_seed,player_entry,player_name,player_hand,player_ht,player_ioc,player_age,player_rank,player_rank_points,score,best_of,round,minutes,player_ace,player_df,player_svpt,player_1stIn,player_1stWon,player_2ndWon,player_SvGms,player_bpSaved,player_bpFaced
2002-495,Dubai,Hard,32,A,20020225,18,103819,6.0,,Roger Federer,R,185,SUI,20.5503080082,14.0,1750.0,6-3 6-1,3,R16,53.0,3.0,2.0,53.0,35.0,24.0,3.0,8.0,4.0,8.0
2002-404,Indian Wells Masters,Hard,64,M,20020311,5,103819,12.0,,Roger Federer,R,185,SUI,20.5886379192,14.0,1750.0,6-7(5) 7-6(3) 6-3,3,R64,138.0,14.0,4.0,123.0,65.0,51.0,31.0,17.0,2.0,3.0
2002-404,Indian Wells Masters,Hard,64,M,20020311,50,103819,12.0,,Roger Federer,R,185,SUI,20.5886379192,14.0,1750.0,6-4 6-3,3,R16,74.0,10.0,0.0,67.0,42.0,24.0,13.0,9.0,7.0,10.0
2002-404,Indian Wells Masters,Hard,64,M,20020311,35,103819,12.0,,Roger Federer,R,185,SUI,20.5886379192,14.0,1750.0,6-4 6-4,3,R32,74.0,3.0,4.0,60.0,32.0,21.0,15.0,10.0,2.0,5.0
2002-403,Miami Masters,Hard,96,M,20020318,93,103819,12.0,,Roger Federer,R,185,SUI,20.6078028747,14.0,1820.0,6-3 6-4,3,SF,89.0,6.0,0.0,59.0,32.0,25.0,19.0,10.0,3.0,3.0
2002-403,Miami Masters,Hard,96,M,20020318,95,103819,12.0,,Roger Federer,R,185,SUI,20.6078028747,14.0,1820.0,6-3 6-3 3-6 6-4,5,F,141.0,10.0,3.0,111.0,69.0,45.0,25.0,19.0,7.0,13.0
2002-403,Miami Masters,Hard,96,M,20020318,90,103819,12.0,,Roger Federer,R,185,SUI,20.6078028747,14.0,1820.0,6-1 6-1,3,QF,55.0,5.0,0.0,45.0,30.0,25.0,7.0,7.0,1.0,1.0
2002-403,Miami Masters,Hard,96,M,20020318,45,103819,12.0,,Roger Federer,R,185,SUI,20.6078028747,14.0,1820.0,6-1 7-6(6),3,R64,69.0,7.0,2.0,78.0,48.0,35.0,16.0,10.0,5.0,5.0
2002-403,Miami Masters,Hard,96,M,20020318,84,103819,12.0,,Roger Federer,R,185,SUI,20.6078028747,14.0,1820.0,6-2 RET,3,R16,35.0,2.0,1.0,23.0,13.0,9.0,8.0,5.0,0.0,0.0
2002-403,Miami Masters,Hard,96,M,20020318,71,103819,12.0,,Roger Federer,R,185,SUI,20.6078028747,14.0,1820.0,6-4 6-1,3,R32,67.0,6.0,2.0,47.0,30.0,26.0,11.0,9.0,1.0,1.0
2002-410,Monte Carlo Masters,Clay,64,M,20020415,5,103819,9.0,,Roger Federer,R,185,SUI,20.6844626968,11.0,2045.0,7-6(2) 6-4,3,R64,,,,,,,,,,
2002-410,Monte Carlo Masters,Clay,64,M,20020415,35,103819,9.0,,Roger Federer,R,185,SUI,20.6844626968,11.0,2045.0,6-2 6-1,3,R32,61.0,3.0,0.0,63.0,43.0,25.0,6.0,8.0,7.0,12.0
2002-416,Rome Masters,Clay,64,M,20020506,20,103819,11.0,,Roger Federer,R,185,SUI,20.7419575633,11.0,1955.0,6-4 6-4,3,R64,72.0,6.0,0.0,56.0,31.0,22.0,14.0,10.0,0.0,2.0
2002-414,Hamburg Masters,Clay,64,M,20020513,46,103819,11.0,,Roger Federer,R,185,SUI,20.7611225188,14.0,1885.0,6-3 6-0,3,R32,42.0,4.0,2.0,37.0,18.0,14.0,12.0,7.0,1.0,2.0
2002-414,Hamburg Masters,Clay,64,M,20020513,60,103819,11.0,,Roger Federer,R,185,SUI,20.7611225188,14.0,1885.0,6-0 1-6 6-2,3,QF,85.0,7.0,4.0,69.0,35.0,24.0,17.0,10.0,9.0,12.0
2002-414,Hamburg Masters,Clay,64,M,20020513,28,103819,11.0,,Roger Federer,R,185,SUI,20.7611225188,14.0,1885.0,6-1 6-4,3,R64,81.0,5.0,1.0,71.0,50.0,28.0,13.0,8.0,14.0,16.0
2002-414,Hamburg Masters,Clay,64,M,20020513,62,103819,11.0,,Roger Federer,R,185,SUI,20.7611225188,14.0,1885.0,6-4 6-4,3,SF,84.0,7.0,1.0,59.0,39.0,31.0,10.0,10.0,2.0,3.0
2002-414,Hamburg Masters,Clay,64,M,20020513,55,103819,11.0,,Roger Federer,R,185,SUI,20.7611225188,14.0,1885.0,7-5 6-4,3,R16,71.0,2.0,1.0,64.0,39.0,30.0,14.0,11.0,1.0,2.0
2002-414,Hamburg Masters,Clay,64,M,20020513,63,103819,11.0,,Roger Federer,R,185,SUI,20.7611225188,14.0,1885.0,6-1 6-3 6-4,5,F,122.0,4.0,2.0,81.0,43.0,32.0,17.0,13.0,4.0,7.0
2002-520,Roland Garros,Clay,128,G,20020527,33,103819,8.0,,Roger Federer,R,185,SUI,20.7994524298,8.0,2380.0,6-3 6-2 6-4,5,R128,95.0,5.0,4.0,85.0,43.0,29.0,15.0,13.0,8.0,14.0
2002-500,Halle,Grass,32,A,20020610,30,103819,2.0,,Roger Federer,R,185,SUI,20.8377823409,10.0,2135.0,4-6 6-4 6-4,3,SF,102.0,11.0,5.0,83.0,44.0,36.0,18.0,15.0,1.0,5.0
2002-500,Halle,Grass,32,A,20020610,16,103819,2.0,,Roger Federer,R,185,SUI,20.8377823409,10.0,2135.0,6-7(5) 6-3 6-4,3,R32,105.0,15.0,5.0,92.0,59.0,52.0,20.0,16.0,0.0,0.0
2002-500,Halle,Grass,32,A,20020610,24,103819,2.0,,Roger Federer,R,185,SUI,20.8377823409,10.0,2135.0,6-2 6-4,3,R16,66.0,5.0,4.0,60.0,33.0,25.0,13.0,9.0,3.0,4.0
2002-500,Halle,Grass,32,A,20020610,28,103819,2.0,,Roger Federer,R,185,SUI,20.8377823409,10.0,2135.0,6-3 6-4,3,QF,59.0,9.0,1.0,58.0,42.0,33.0,8.0,10.0,1.0,2.0
2002-440,'s-Hertogenbosch,Grass,32,A,20020617,16,103819,2.0,,Roger Federer,R,185,SUI,20.8569472964,9.0,2175.0,6-2 7-5,3,R32,58.0,3.0,2.0,57.0,33.0,27.0,15.0,10.0,3.0,3.0
2002-440,'s-Hertogenbosch,Grass,32,A,20020617,28,103819,2.0,,Roger Federer,R,185,SUI,20.8569472964,9.0,2175.0,3-6 7-5 6-3,3,QF,98.0,3.0,8.0,84.0,48.0,36.0,16.0,15.0,3.0,7.0
2002-440,'s-Hertogenbosch,Grass,32,A,20020617,24,103819,2.0,,Roger Federer,R,185,SUI,20.8569472964,9.0,2175.0,6-4 RET,3,R16,36.0,1.0,0.0,35.0,20.0,13.0,11.0,5.0,1.0,1.0
2002-540,Wimbledon,Grass,128,G,20020624,16,103819,7.0,,Roger Federer,R,185,SUI,20.8761122519,9.0,2160.0,6-3 7-6(2) 6-3,5,R128,100.0,1.0,8.0,86.0,47.0,36.0,18.0,14.0,3.0,6.0
2002-314,Gstaad,Clay,32,A,20020708,12,103819,3.0,,Roger Federer,R,185,SUI,20.9144421629,11.0,1915.0,6-4 6-3,3,R32,85.0,12.0,3.0,70.0,39.0,34.0,12.0,9.0,4.0,4.0
2002-314,Gstaad,Clay,32,A,20020708,22,103819,3.0,,Roger Federer,R,185,SUI,20.9144421629,11.0,1915.0,3-6 6-3 6-2,3,R16,85.0,7.0,2.0,83.0,38.0,27.0,26.0,13.0,5.0,8.0
2002-421,Canada Masters,Hard,64,M,20020729,28,103819,10.0,,Roger Federer,R,185,SUI,20.9719370294,10.0,1915.0,7-6(10) 7-5,3,R64,101.0,6.0,6.0,84.0,49.0,39.0,15.0,12.0,2.0,4.0
2002-422,Cincinnati Masters,Hard,64,M,20020805,20,103819,10.0,,Roger Federer,R,185,SUI,20.9911019849,14.0,1920.0,2-6 6-4 6-3,3,R64,101.0,7.0,5.0,76.0,39.0,30.0,21.0,13.0,2.0,4.0
2002-441,Long Island,Hard,48,A,20020819,32,103819,2.0,,Roger Federer,R,185,SUI,21.029431896,13.0,1925.0,6-7(5) 6-1 6-3,3,R32,120.0,6.0,7.0,113.0,61.0,40.0,24.0,14.0,10.0,15.0
2002-560,US Open,Hard,128,G,20020826,24,103819,13.0,,Roger Federer,R,185,SUI,21.0485968515,13.0,1925.0,6-1 6-3 4-6 7-5,5,R128,126.0,8.0,7.0,105.0,58.0,44.0,28.0,19.0,0.0,3.0
2002-560,US Open,Hard,128,G,20020826,102,103819,13.0,,Roger Federer,R,185,SUI,21.0485968515,13.0,1925.0,4-6 6-3 6-4 6-4,5,R32,133.0,8.0,4.0,112.0,62.0,48.0,29.0,20.0,3.0,6.0
2002-560,US Open,Hard,128,G,20020826,115,103819,13.0,,Roger Federer,R,185,SUI,21.0485968515,13.0,1925.0,6-3 7-6(5) 6-4,5,R16,112.0,4.0,4.0,93.0,48.0,35.0,28.0,15.0,5.0,7.0
2002-560,US Open,Hard,128,G,20020826,76,103819,13.0,,Roger Federer,R,185,SUI,21.0485968515,13.0,1925.0,6-3 6-1 6-3,5,R64,95.0,12.0,7.0,81.0,55.0,43.0,12.0,13.0,4.0,5.0
2002-D067,Davis Cup WG PO: MAR vs SUI,Clay,4,D,20020920,3,103819,,,Roger Federer,R,185,SUI,21.106091718,13.0,1925.0,6-3 6-2 6-1,5,RR,,,,,,,,,,
2002-D067,Davis Cup WG PO: MAR vs SUI,Clay,4,D,20020920,2,103819,,,Roger Federer,R,185,SUI,21.106091718,13.0,1925.0,6-3 6-2 6-1,5,RR,,,,,,,,,,
2002-438,Moscow,Carpet,32,A,20020930,25,103819,5.0,,Roger Federer,R,185,SUI,21.144421629,13.0,1925.0,7-5 6-4,3,QF,79.0,5.0,2.0,75.0,46.0,32.0,15.0,11.0,3.0,5.0
2002-438,Moscow,Carpet,32,A,20020930,18,103819,5.0,,Roger Federer,R,185,SUI,21.144421629,13.0,1925.0,6-1 6-4,3,R16,51.0,3.0,3.0,53.0,26.0,25.0,13.0,9.0,1.0,1.0
2002-438,Moscow,Carpet,32,A,20020930,4,103819,5.0,,Roger Federer,R,185,SUI,21.144421629,13.0,1925.0,6-0 6-1,3,R32,37.0,4.0,1.0,38.0,28.0,23.0,6.0,7.0,0.0,0.0
2002-337,Vienna,Hard,32,A,20021007,13,103819,6.0,,Roger Federer,R,185,SUI,21.1635865845,13.0,1925.0,7-5 6-1,3,R32,66.0,6.0,0.0,55.0,39.0,30.0,10.0,10.0,1.0,2.0
2002-337,Vienna,Hard,32,A,20021007,23,103819,6.0,,Roger Federer,R,185,SUI,21.1635865845,13.0,1925.0,6-2 6-7(5) 6-4,3,R16,116.0,4.0,2.0,106.0,59.0,40.0,27.0,15.0,3.0,4.0
2002-337,Vienna,Hard,32,A,20021007,31,103819,6.0,,Roger Federer,R,185,SUI,21.1635865845,13.0,1925.0,6-4 6-1 3-6 6-4,5,F,129.0,12.0,3.0,116.0,68.0,45.0,30.0,18.0,7.0,10.0
2002-337,Vienna,Hard,32,A,20021007,30,103819,6.0,,Roger Federer,R,185,SUI,21.1635865845,13.0,1925.0,6-2 6-3,3,SF,66.0,4.0,1.0,53.0,36.0,26.0,14.0,9.0,4.0,4.0
2002-337,Vienna,Hard,32,A,20021007,28,103819,6.0,,Roger Federer,R,185,SUI,21.1635865845,13.0,1925.0,6-3 6-3,3,QF,60.0,5.0,0.0,47.0,28.0,26.0,12.0,9.0,1.0,1.0
2002-1536,Madrid Masters,Hard,48,M,20021014,34,103819,12.0,,Roger Federer,R,185,SUI,21.18275154,7.0,2115.0,6-3 6-4,3,R16,81.0,4.0,0.0,60.0,41.0,32.0,13.0,10.0,2.0,2.0
2002-1536,Madrid Masters,Hard,48,M,20021014,19,103819,12.0,,Roger Federer,R,185,SUI,21.18275154,7.0,2115.0,6-4 6-2,3,R32,65.0,5.0,3.0,53.0,28.0,21.0,14.0,9.0,2.0,4.0
2002-1536,Madrid Masters,Hard,48,M,20021014,41,103819,12.0,,Roger Federer,R,185,SUI,21.18275154,7.0,2115.0,7-5 6-3,3,QF,78.0,4.0,1.0,60.0,44.0,31.0,6.0,10.0,3.0,6.0
2002-328,Basel,Carpet,32,A,20021021,19,103819,3.0,,Roger Federer,R,185,SUI,21.2019164956,8.0,2235.0,6-3 7-6(1),3,R16,68.0,8.0,1.0,60.0,40.0,36.0,14.0,11.0,2.0,2.0
2002-328,Basel,Carpet,32,A,20021021,29,103819,3.0,,Roger Federer,R,185,SUI,21.2019164956,8.0,2235.0,6-7(2) 7-5 6-3,3,SF,133.0,10.0,2.0,96.0,73.0,54.0,6.0,16.0,4.0,9.0
2002-328,Basel,Carpet,32,A,20021021,26,103819,3.0,,Roger Federer,R,185,SUI,21.2019164956,8.0,2235.0,7-6(5) 6-1,3,QF,70.0,4.0,1.0,50.0,29.0,23.0,17.0,9.0,0.0,0.0
2002-328,Basel,Carpet,32,A,20021021,5,103819,3.0,,Roger Federer,R,185,SUI,21.2019164956,8.0,2235.0,6-3 6-3,3,R32,76.0,4.0,1.0,49.0,31.0,26.0,9.0,9.0,1.0,2.0
2002-352,Paris Masters,Carpet,48,M,20021028,20,103819,8.0,,Roger Federer,R,185,SUI,21.2210814511,8.0,2170.0,6-2 6-4,3,R32,52.0,5.0,1.0,48.0,32.0,25.0,8.0,9.0,0.0,1.0
2002-352,Paris Masters,Carpet,48,M,20021028,41,103819,8.0,,Roger Federer,R,185,SUI,21.2210814511,8.0,2170.0,6-4 6-4,3,QF,91.0,8.0,1.0,68.0,40.0,28.0,12.0,10.0,6.0,8.0
2002-352,Paris Masters,Carpet,48,M,20021028,34,103819,8.0,,Roger Federer,R,185,SUI,21.2210814511,8.0,2170.0,6-2 7-6(2),3,R16,75.0,7.0,4.0,64.0,31.0,30.0,17.0,10.0,1.0,1.0
2002-605,Masters Cup,Hard,8,F,20021111,4,103819,,,Roger Federer,R,185,SUI,21.2594113621,6.0,2290.0,7-5 5-7 7-5,3,SF,180.0,3.0,5.0,114.0,62.0,41.0,24.0,18.0,7.0,13.0
2002-605,Masters Cup,Hard,8,F,20021111,8,103819,,,Roger Federer,R,185,SUI,21.2594113621,6.0,2290.0,6-3 6-4,3,RR,72.0,4.0,5.0,55.0,30.0,27.0,15.0,10.0,2.0,2.0
2002-605,Masters Cup,Hard,8,F,20021111,9,103819,,,Roger Federer,R,185,SUI,21.2594113621,6.0,2290.0,6-0 4-6 6-2,3,RR,91.0,7.0,0.0,71.0,41.0,33.0,18.0,12.0,4.0,5.0
2002-605,Masters Cup,Hard,8,F,20021111,10,103819,,,Roger Federer,R,185,SUI,21.2594113621,6.0,2290.0,6-3 7-5,3,RR,74.0,7.0,2.0,65.0,44.0,35.0,13.0,11.0,2.0,2.0
2003-451,Doha,Hard,32,A,20021230,25,103819,1.0,,Roger Federer,R,185,SUI,21.3935660507,,,6-4 7-5,3,QF,94.0,2.0,4.0,78.0,44.0,29.0,16.0,11.0,6.0,9.0
2003-451,Doha,Hard,32,A,20021230,17,103819,1.0,,Roger Federer,R,185,SUI,21.3935660507,,,6-4 6-4,3,R16,68.0,9.0,2.0,60.0,36.0,29.0,12.0,10.0,3.0,4.0
2003-451,Doha,Hard,32,A,20021230,1,103819,1.0,,Roger Federer,R,185,SUI,21.3935660507,,,6-2 6-7(4) 6-4,3,R32,116.0,16.0,5.0,107.0,65.0,52.0,21.0,15.0,4.0,4.0
2003-338,Sydney,Hard,32,A,20030106,5,103819,4.0,,Roger Federer,R,185,SUI,21.4127310062,6.0,2590.0,6-2 6-3,3,R32,54.0,3.0,5.0,63.0,42.0,26.0,7.0,9.0,4.0,8.0
2003-580,Australian Open,Hard,128,G,20030113,116,103819,6.0,,Roger Federer,R,185,SUI,21.4318959617,6.0,2475.0,6-4 3-6 6-1 1-6 6-3,5,R16,178.0,9.0,9.0,148.0,77.0,58.0,26.0,21.0,9.0,17.0
2003-580,Australian Open,Hard,128,G,20030113,104,103819,6.0,,Roger Federer,R,185,SUI,21.4318959617,6.0,2475.0,6-3 6-4 6-2,5,R32,96.0,9.0,0.0,72.0,45.0,37.0,18.0,14.0,2.0,3.0
2003-580,Australian Open,Hard,128,G,20030113,80,103819,6.0,,Roger Federer,R,185,SUI,21.4318959617,6.0,2475.0,6-3 6-0 6-3,5,R64,104.0,3.0,4.0,72.0,32.0,24.0,25.0,12.0,0.0,1.0
2003-580,Australian Open,Hard,128,G,20030113,32,103819,6.0,,Roger Federer,R,185,SUI,21.4318959617,6.0,2475.0,7-6(4) 7-5 6-3,5,R128,168.0,8.0,8.0,126.0,70.0,48.0,28.0,16.0,9.0,12.0
2003-D002,Davis Cup WG R1: NED vs SUI,Carpet,4,D,20030207,2,103819,,,Roger Federer,R,185,SUI,21.4893908282,6.0,2415.0,6-2 6-1 6-3,5,RR,,,,,,,,,,
2003-D002,Davis Cup WG R1: NED vs SUI,Carpet,4,D,20030207,3,103819,,,Roger Federer,R,185,SUI,21.4893908282,6.0,2415.0,7-6(2) 6-4 7-5,5,RR,,,,,,,,,,
2003-496,Marseille,Hard,32,A,20030210,17,103819,1.0,,Roger Federer,R,185,SUI,21.5085557837,6.0,2415.0,6-3 6-3,3,R16,67.0,10.0,2.0,66.0,39.0,28.0,15.0,9.0,10.0,11.0
2003-496,Marseille,Hard,32,A,20030210,29,103819,1.0,,Roger Federer,R,185,SUI,21.5085557837,6.0,2415.0,7-6(5) 6-3,3,SF,86.0,3.0,1.0,57.0,41.0,32.0,12.0,10.0,0.0,0.0
2003-496,Marseille,Hard,32,A,20030210,25,103819,1.0,,Roger Federer,R,185,SUI,21.5085557837,6.0,2415.0,6-4 4-6 6-4,3,QF,108.0,12.0,8.0,93.0,57.0,41.0,21.0,15.0,11.0,13.0
2003-496,Marseille,Hard,32,A,20030210,31,103819,1.0,,Roger Federer,R,185,SUI,21.5085557837,6.0,2415.0,6-2 7-6(6),3,F,84.0,5.0,2.0,63.0,41.0,35.0,10.0,10.0,1.0,2.0
2003-496,Marseille,Hard,32,A,20030210,1,103819,1.0,,Roger Federer,R,185,SUI,21.5085557837,6.0,2415.0,7-6(3) RET,3,R32,51.0,5.0,2.0,38.0,24.0,21.0,10.0,6.0,0.0,0.0
2003-407,Rotterdam,Hard,32,A,20030217,30,103819,2.0,,Roger Federer,R,185,SUI,21.5277207392,5.0,2530.0,5-7 6-3 6-4,3,SF,101.0,5.0,3.0,78.0,48.0,37.0,17.0,15.0,3.0,6.0
2003-407,Rotterdam,Hard,32,A,20030217,28,103819,2.0,,Roger Federer,R,185,SUI,21.5277207392,5.0,2530.0,6-2 6-4,3,QF,66.0,9.0,3.0,57.0,33.0,25.0,11.0,9.0,1.0,3.0
2003-407,Rotterdam,Hard,32,A,20030217,16,103819,2.0,,Roger Federer,R,185,SUI,21.5277207392,5.0,2530.0,3-6 6-3 6-4,3,R32,97.0,9.0,5.0,71.0,38.0,35.0,18.0,14.0,3.0,5.0
2003-407,Rotterdam,Hard,32,A,20030217,24,103819,2.0,,Roger Federer,R,185,SUI,21.5277207392,5.0,2530.0,6-0 6-4,3,R16,58.0,1.0,2.0,40.0,24.0,20.0,12.0,8.0,0.0,0.0
2003-495,Dubai,Hard,32,A,20030224,17,103819,1.0,,Roger Federer,R,185,SUI,21.5468856947,5.0,2580.0,6-4 7-5,3,R16,79.0,3.0,2.0,56.0,37.0,32.0,10.0,11.0,0.0,1.0
